2 ; 16.07.2014 ; 0 ; 4999999 ; 20,5
2 ; 16.07.2014 ; 5000000 ; 9999999 ; 29
2 ; 16.07.2014 ; 10000000 ; 49999999 ; 30
2 ; 16.07.2014 ; 50000000 ; 999999999999 ; 31
2 ; 13.08.2014 ; 0 ; 4999999 ; 20
2 ; 13.08.2014 ; 5000000 ; 9999999 ; 26,5
2 ; 13.08.2014 ; 10000000 ; 49999999 ; 27,5
2 ; 13.08.2014 ; 50000000 ; 999999999999 ; 28,5
2 ; 18.08.2014 ; 0 ; 4999999 ; 20
2 ; 18.08.2014 ; 5000000 ; 9999999 ; 25,5
2 ; 18.08.2014 ; 10000000 ; 49999999 ; 26,5
2 ; 18.08.2014 ; 50000000 ; 999999999999 ; 27,5
3 ; 02.05.2014 ; 0 ; 3000000 ; 0,1
3 ; 02.05.2014 ; 3000001 ; 10000000 ; 17,5
3 ; 02.05.2014 ; 10000001 ; 50000000 ; 23,5
3 ; 02.05.2014 ; 50000001 ; 100000000 ; 31
3 ; 02.05.2014 ; 100000001 ; 999999999999 ; 39
3 ; 01.06.2014 ; 0 ; 3000000 ; 0,1
3 ; 01.06.2014 ; 3000001 ; 10000000 ; 16,5
3 ; 01.06.2014 ; 10000001 ; 50000000 ; 22,5
3 ; 01.06.2014 ; 50000001 ; 100000000 ; 30
3 ; 01.06.2014 ; 100000001 ; 999999999999 ; 33
3 ; 01.08.2014 ; 0 ; 3000000 ; 0,1
3 ; 01.08.2014 ; 3000001 ; 10000000 ; 15,5
3 ; 01.08.2014 ; 10000001 ; 50000000 ; 21,5
3 ; 01.08.2014 ; 50000001 ; 100000000 ; 29
3 ; 01.08.2014 ; 100000001 ; 999999999999 ; 32
3 ; 13.08.2014 ; 0 ; 3000000 ; 0,1
3 ; 13.08.2014 ; 3000001 ; 10000000 ; 15
3 ; 13.08.2014 ; 10000001 ; 50000000 ; 21
3 ; 13.08.2014 ; 50000001 ; 100000000 ; 28,5
3 ; 13.08.2014 ; 100000001 ; 999999999999 ; 31,5
3 ; 01.11.2014 ; 0 ; 3000000 ; 0,1
3 ; 01.11.2014 ; 3000001 ; 10000000 ; 15
3 ; 01.11.2014 ; 10000001 ; 50000000 ; 21
3 ; 01.11.2014 ; 50000001 ; 100000000 ; 24
3 ; 01.11.2014 ; 100000001 ; 999999999999 ; 27
4 ; 01.01.0001 ; 0 ; 999999999999 ; 5,5
4 ; 28.05.2014 ; 0 ; 999999999999 ; 4,5
5 ; 23.05.2014 ; 0 ; 999999999999 ; 42
6 ; 03.06.2014 ; 0 ; 999999999999 ; 37
6 ; 03.09.2014 ; 0 ; 999999999999 ; 36
6 ; 09.10.2014 ; 0 ; 999999999999 ; 34
7 ; 17.03.2014 ; 0 ; 999999999999 ; 42,5
7 ; 31.03.2014 ; 0 ; 999999999999 ; 40,5
7 ; 16.04.2014 ; 0 ; 999999999999 ; 39,5
7 ; 28.04.2014 ; 0 ; 999999999999 ; 37,5
7 ; 16.05.2014 ; 0 ; 999999999999 ; 36,5
7 ; 30.05.2014 ; 0 ; 999999999999 ; 34,5
7 ; 30.06.2014 ; 0 ; 999999999999 ; 33
7 ; 16.07.2014 ; 0 ; 999999999999 ; 32,5
7 ; 31.07.2014 ; 0 ; 999999999999 ; 31
7 ; 13.08.2014 ; 0 ; 999999999999 ; 30,5
7 ; 29.08.2014 ; 0 ; 999999999999 ; 29
8 ; 16.12.2011 ; 0 ; 999999999999 ; 100
9 ; 03.07.2014 ; 0 ; 999999999999 ; 33
10 ; 29.08.2014 ; 0 ; 999999999999 ; 6
11 ; 19.08.2014 ; 1 ; 500 ; 4,5
11 ; 19.08.2014 ; 501 ; 5000 ; 4,6
11 ; 19.08.2014 ; 5001 ; 999999999999 ; 4,7
12 ; 19.08.2014 ; 1 ; 500 ; 5,0
12 ; 19.08.2014 ; 501 ; 5000 ; 5,1
12 ; 19.08.2014 ; 5001 ; 999999999999 ; 5,2
13 ; 19.08.2014 ; 1 ; 500 ; 5,3
13 ; 19.08.2014 ; 501 ; 5000 ; 5,4
13 ; 19.08.2014 ; 5001 ; 999999999999 ; 5,5
14 ; 19.08.2014 ; 1 ; 500 ; 5,6
14 ; 19.08.2014 ; 501 ; 5000 ; 5,7
14 ; 19.08.2014 ; 5001 ; 999999999999 ; 5,8
15 ; 03.07.2014 ; 0 ; 999999999999 ; 30
16 ; 17.09.2014 ; 0 ; 999999999999 ; 6
